tag,code,date,dbh,east,north,stems,status07,BA,near_dist,near_east,near_north,utm_east,utm_north
6609,QUERPA,3-Aug-07,272,176.5,16.4,1,,0.058106898,5,180,20,417869.5984,4096621.004
6610,ARBUME,3-Aug-07,367,176.5,15.5,1,,0.105784493,5.7,180,20,417869.3704,4096620.134
6611,PSEUME,3-Aug-07,50,175.6,17.7,1,,0.001963495,5,180,20,417869.0569,4096622.49
6612,RHAMCA,3-Aug-07,11,176,19.8,1,L,9.50E-05,4,180,20,417869.9757,4096624.42
6613,QUERPA,3-Aug-07,135,174.4,19.4,1,,0.014313882,5.6,180,20,417868.3266,4096624.438
6614,ARCTCR,3-Aug-07,51,172.6,18.4,1,,0.002042821,7.6,180,20,417866.332,4096623.927
6615,ARCTCR,3-Aug-07,101,171,18.9,1,,0.008011847,9.1,180,20,417864.9108,4096624.816
6616,ARCTCR,3-Aug-07,40,171.9,17.6,1,,0.001256637,8.5,180,20,417865.4522,4096623.33
6617,ARCTCR,3-Aug-07,78,170.1,16.4,1,M,0.004778362,10.5,180,20,417863.407,4096622.625
6618,PSEUME,3-Aug-07,24,168.8,19.5,1,,0.000452389,8.8,160,20,417862.9345,4096625.953
6619,PSEUME,3-Aug-07,188,167.6,17.1,1,,0.027759113,8.1,160,20,417861.1658,4096623.935
6620,TOXIDI,3-Aug-07,12,164.3,20.1,1,,0.000113097,4.3,160,20,417858.7331,4096627.673
6621,PSEUME,3-Aug-07,28,163.9,16.7,1,,0.000615752,5.1,160,20,417857.4851,4096624.485
6622,PSEUME,7-Aug-07,258,162.9,16.8,1,,0.052279243,4.3,160,20,417856.543,4096624.835
6623,RHAMCA,7-Aug-07,11,162.1,18.6,1,L,9.50E-05,2.5,160,20,417856.2249,4096626.779
6624,QUERAG,7-Aug-07,11,161.5,17.4,1,,9.50E-05,3,160,20,417855.3406,4096625.77
6625,PSEUME,7-Aug-07,51,160.6,16.4,1,,0.002042821,3.6,160,20,417854.2167,4096625.031
6626,PSEUME,7-Aug-07,21,163.2,14.5,1,,0.000346361,6.3,160,20,417856.2508,4096622.534
6627,QUERPA,7-Aug-07,257,165.7,13.8,4,M,0.155413803,8.4,160,20,417858.492,4096621.224
6628,QUERPA,7-Aug-07,36,178.7,1.8,1,,0.001017876,2.2,180,0,417868.0292,4096606.323
6629,PSEUME,7-Aug-07,149,160.5,12.9,1,,0.017436625,7.1,160,20,417853.2336,4096621.67
6630,PSEUME,7-Aug-07,308,160.3,11.2,1,,0.074506011,8.8,160,20,417852.6096,4096620.076
6631,PSEUME,7-Aug-07,16,161.4,10.3,1,,0.000201062,9.8,160,20,417853.4458,4096618.927
6632,QUERAG,7-Aug-07,186,162,9.8,1,,0.027171635,10,160,0,417853.8996,4096618.292
6633,PSEUME,7-Aug-07,169,161.9,9.9,1,,0.022431757,10.1,160,0,417853.8282,4096618.414
6634,PSEUME,7-Aug-07,117,178.7,9.2,1,,0.010751315,9.3,180,0,417869.9032,4096613.482
6635,PSEUME,7-Aug-07,80,177.1,8.7,1,,0.005026548,9.2,180,0,417868.2288,4096613.403
6636,QUERAG,7-Aug-07,91,177.8,8.7,4,M,0.022254257,9,180,0,417868.9059,4096613.226
6637,PSEUME,7-Aug-07,227,175.2,8.8,1,,0.040470782,10,180,0,417866.416,4096613.981
6638,QUERAG,7-Aug-07,57,175.5,8.1,1,,0.002551759,9.2,180,0,417866.529,4096613.228
6639,QUERAG,7-Aug-07,24,175.1,8,1,,0.000452389,9.3,180,0,417866.1167,4096613.233
6640,PSEUME,7-Aug-07,18,178.5,7.5,1,,0.000254469,7.6,180,0,417869.2792,4096611.888
6641,QUERPA,7-Aug-07,46,179.7,3.4,3,M,0.003428263,3.4,180,0,417869.4018,4096607.618
6642,QUERPA,7-Aug-07,47,179.9,3.8,1,L,0.001734945,3.8,180,0,417869.6965,4096607.954
6643,QUERPA,7-Aug-07,89,178.5,2.8,1,,0.006221139,3.2,180,0,417868.0889,4096607.341
6644,QUERPA,7-Aug-07,72,179.8,2.1,1,,0.004071504,2.1,180,0,417869.1693,4096606.335
6645,QUERPA,7-Aug-07,38,179.7,2,1,,0.001134115,2,180,0,417869.0472,4096606.263
6646,QUERPA,7-Aug-07,489,191.8,59.2,5,M,0.383703917,8.3,200,60,417895.2388,4096658.534
6647,QUERPA,7-Aug-07,72,180.6,2.4,1,I,0.004071504,2.4,180,0,417870.0192,4096606.422
6648,QUERPA,7-Aug-07,83,180,0.8,3,M,0.006976692,0.8,180,0,417869.0335,4096605.026
6649,QUERPA,7-Aug-07,35,179,0.3,1,,0.000962113,1.1,180,0,417867.9395,4096604.796
6651,QUERPA,7-Aug-07,77,178.5,0.5,1,,0.004656626,1.6,180,0,417867.5065,4096605.116
6652,QUERPA,7-Aug-07,60,177.6,2.7,1,,0.002827433,3.7,180,0,417867.1929,4096607.472
6653,QUERAG,7-Aug-07,12,177.9,1.8,1,L,0.000113097,2.7,180,0,417867.2552,4096606.526
6654,PSEUME,7-Aug-07,150,177.2,4.1,1,,0.017671459,5,180,0,417867.1605,4096608.928
6655,PSEUME,7-Aug-07,199,174.1,1.2,1,,0.031102553,6,180,0,417863.4272,4096606.908
6656,PSEUME,7-Aug-07,140,171.7,0.5,1,,0.015393804,8.3,180,0,417860.9281,4096606.838
6657,PSEUME,7-Aug-07,44,171.3,3.4,1,,0.001520531,9.3,180,0,417861.2756,4096609.745
6658,TOXIDI,7-Aug-07,13,173.6,5.3,1,,0.000132732,8.3,180,0,417863.9818,4096611.001
6659,TOXIDI,7-Aug-07,10,173.2,6.7,1,,7.85E-05,9.5,180,0,417863.9494,4096612.456
6660,QUERPA,7-Aug-07,30,173.1,5.8,1,,0.000706858,9,180,0,417863.6247,4096611.611
6661,TOXIDI,7-Aug-07,10,173.3,5,1,,7.85E-05,8.3,180,0,417863.6156,4096610.786
6662,QUERAG,7-Aug-07,192,170.5,2.9,1,I,0.028952918,9.9,180,0,417860.3751,4096609.464
6663,QUERAG,7-Aug-07,180,168.7,1.2,1,,0.0254469,8.8,160,0,417858.2032,4096608.275
6664,QUERAG,7-Aug-07,268,168.4,1.8,1,,0.056410438,8.6,160,0,417858.0649,4096608.932
6665,PSEUME,7-Aug-07,45,168.2,2.4,1,,0.001590431,8.5,160,0,417858.0234,4096609.563
6666,LONIHI,7-Aug-07,25,166.7,1.4,1,,0.000490874,6.9,160,0,417856.3191,4096608.975
6667,PSEUME,7-Aug-07,73,179.1,20.8,1,,0.004185387,1.2,180,20,417873.2279,4096624.602
6668,PSEUME,8-Aug-07,60,178.5,21.7,1,,0.002827433,2.3,180,20,417872.8754,4096625.625
6669,PSEUME,8-Aug-07,24,178.1,20.4,1,,0.000452389,1.9,180,20,417872.1592,4096624.469
6670,PSEUME,8-Aug-07,60,176.5,23.4,1,,0.002827433,4.9,180,20,417871.3711,4096627.776
6671,TOXIDI,8-Aug-07,10,174.2,22,1,,7.85E-05,6.2,180,20,417868.7915,4096627.004
6672,TOXIDI,8-Aug-07,11,173.8,21.3,1,,9.50E-05,6.4,180,20,417868.2273,4096626.428
6673,TOXIDI,8-Aug-07,12,172.1,20.4,1,,0.000113097,7.9,180,20,417866.3548,4096625.988
6674,RHAMCA,8-Aug-07,11,169.9,23.3,1,L,9.50E-05,10.4,160,20,417864.9609,4096629.351
6675,LONIHI,8-Aug-07,11,170.7,22.5,1,,9.50E-05,9.6,180,20,417865.5323,4096628.374
6676,PSEUME,8-Aug-07,183,169.6,22,1,,0.026302199,9.8,160,20,417864.3415,4096628.169
6677,PSEUME,8-Aug-07,55,169.6,23.7,1,,0.002375829,10.3,160,20,417864.772,4096629.814
6678,QUERPA,8-Aug-07,396,167,22.8,1,IQ,0.123162998,7.5,160,20,417862.0289,4096629.601
6679,PSEUME,8-Aug-07,115,168.6,26.3,1,I,0.010386891,10.7,160,20,417864.4631,4096632.582
6680,PSEUME,8-Aug-07,125,164.1,22.8,1,,0.012271846,5,160,20,417859.2234,4096630.336
6681,RHAMCA,8-Aug-07,15,164.6,21.2,1,L,0.000176715,4.8,160,20,417859.3019,4096628.661
6682,ARBUME,8-Aug-07,20,163.9,20.1,1,,0.000314159,3.9,160,20,417858.3461,4096627.775
6683,PSEUME,8-Aug-07,165,162.9,22.7,1,,0.021382465,4,160,20,417858.0372,4096630.543
6684,QUERPA,8-Aug-07,92,161.4,25.7,1,Q,0.00664761,5.9,160,20,417857.3458,4096633.825
6685,QUERPA,8-Aug-07,93,162.5,27.2,1,,0.006792909,7.7,160,20,417858.7899,4096634.998
6686,PSEUME,8-Aug-07,34,164.2,26.6,1,,0.00090792,7.8,160,20,417860.2825,4096633.987
6687,PSEUME,8-Aug-07,49,166.6,28.2,1,,0.001885741,10.5,160,20,417863.0095,4096634.927
6688,PSEUME,8-Aug-07,326,166.1,28.7,1,,0.083468975,10.6,160,20,417862.6524,4096635.537
6689,ARCTCR,8-Aug-07,64,165.4,31.2,1,,0.003216991,10.3,160,40,417862.6083,4096638.133
6690,PSEUME,8-Aug-07,14,163.5,30.7,1,,0.000153938,10,160,40,417860.6436,4096638.13
6691,QUERPA,8-Aug-07,175,162.6,30.2,1,I,0.024052819,10.1,160,40,417859.6464,4096637.875
6692,TOXIDI,8-Aug-07,27,163.1,34.5,1,Y,0.000572555,6.3,160,40,417861.219,4096641.908
6693,QUERPA,8-Aug-07,129,162.7,35.3,1,,0.013069811,5.4,160,40,417861.0347,4096642.783
6694,ARCTCR,8-Aug-07,82,163.6,35.5,3,M,0.014323306,5.7,160,40,417861.956,4096642.749
6695,QUERPA,8-Aug-07,103,162.5,38.1,1,,0.008332289,3.1,160,40,417861.5503,4096645.542
6696,QUERPA,8-Aug-07,21,166.9,30.6,1,,0.000346361,11.7,160,40,417863.9075,4096637.173
6697,LONIHI,8-Aug-07,13,167.4,30.4,1,,0.000132732,12.1,160,40,417864.3405,4096636.852
6698,ARBUME,8-Aug-07,670,169.8,27.4,1,I,0.352565236,12.3,160,20,417865.9025,4096633.342
6699,UMBECA,8-Aug-07,82,169.1,29.2,1,,0.005281017,12.9,160,20,417865.6812,4096635.261
6700,PSEUME,8-Aug-07,47,170.5,29.2,1,,0.001734945,13.3,180,20,417867.0356,4096634.906
6701,QUERAG,30-Jul-07,135,130.8,278,1,,0.014313882,9.4,140,280,417891.6388,4096885.65
6702,QUERAG,30-Jul-07,170,131.3,272.9,1,L,0.022698007,11.2,140,280,417890.8309,4096880.589
6703,LITHDE,30-Jul-07,25,132.3,272.8,1,,0.000490874,10.5,140,280,417891.773,4096880.239
6704,QUERAG,30-Jul-07,109,132.6,271.4,3,M,0.012689678,11.3,140,280,417891.7086,4096878.809
6705,LITHDE,30-Jul-07,36,133,269.9,1,,0.001017876,12.1,140,260,417891.7157,4096877.257
6706,QUERPA,30-Jul-07,12,136.2,270.6,1,,0.000113097,10.2,140,280,417894.9887,4096877.123
6707,QUERPA,30-Jul-07,17,134.2,267.4,1,L,0.00022698,9.4,140,260,417892.2435,4096874.534
6708,PSEUME,30-Jul-07,755,133.6,267.1,1,,0.447696588,9.6,140,260,417891.5871,4096874.396
6709,LITHDE,30-Jul-07,10,134.2,274.3,1,L,7.85E-05,8.1,140,280,417893.9909,4096881.209
6710,LITHDE,30-Jul-07,73,135.8,278.2,1,,0.004185387,4.6,140,280,417896.5264,4096884.577
6711,QUERPA,30-Jul-07,150,137.1,278.1,1,,0.017671459,3.4,140,280,417897.7587,4096884.151
6712,LITHDE,30-Jul-07,15,138.1,275.1,3,M,0.000554491,5.2,140,280,417897.9664,4096880.996
6713,LITHDE,30-Jul-07,40,139,265.9,1,I,0.001256637,6,140,260,417896.5071,4096871.868
6714,QUERPA,30-Jul-07,21,136.9,265.3,1,,0.000346361,6.2,140,260,417894.3236,4096871.819
6715,LONIHI,30-Jul-07,12,139,263.9,1,,0.000113097,4,140,260,417896.0006,4096869.933
6716,LONIHI,30-Jul-07,12,144.8,268.6,1,Y,0.000113097,9.9,140,260,417902.8018,4096873.011
6717,CORYCO,30-Jul-07,16,144,268.6,6,M,0.000861582,9.4,140,260,417902.0279,4096873.213
6718,QUERPA,30-Jul-07,98,145.6,267.9,2,M,0.009918793,9.7,140,260,417903.3985,4096872.131
6719,QUERPA,30-Jul-07,191,139.7,274.7,2,M,0.04801139,5.3,140,280,417899.4129,4096880.203
6720,LITHDE,30-Jul-07,20,141.2,268.2,3,M,0.000692721,8.3,140,260,417899.2179,4096873.535
6721,QUERAG,30-Jul-07,192,142.1,270.6,1,IQ,0.028952918,9.6,140,280,417900.6963,4096875.629
6722,QUERPA,30-Jul-07,147,139.8,273,1,L,0.016971669,7,140,280,417899.0791,4096878.534
6723,LONIHI,30-Jul-07,19,141.2,273.7,2,M,0.000597688,6.4,140,280,417900.6108,4096878.856
6724,QUERPA,30-Jul-07,154,141.5,274.3,1,Q,0.018626503,5.9,140,280,417901.0529,4096879.361
6725,LITHDE,30-Jul-07,10,140.6,276.7,1,L,7.85E-05,3.4,140,280,417900.7901,4096881.91
6726,LITHDE,30-Jul-07,17,159.7,279.7,1,L,0.00022698,0.4,160,280,417920.0272,4096879.975
6727,LITHDE,30-Jul-07,59,158.5,279.8,3,LM,0.003130597,1.5,160,280,417918.8916,4096880.376
6728,TOXIDI,30-Jul-07,11,156.3,260.3,1,,9.50E-05,3.7,160,260,417911.8249,4096862.069
6729,PSEUME,30-Jul-07,99,153.9,264.2,1,L,0.007697687,7.4,160,260,417910.4909,4096866.45
6730,ARBUME,30-Jul-07,37,136.9,253.5,1,L,0.00107521,7.2,140,260,417891.3353,4096860.404
6731,PSEUME,30-Jul-07,155,135,251.6,1,,0.018869191,9.8,140,260,417889.016,4096859.047
6732,QUERPA,30-Jul-07,43,121.3,250.9,1,LX,0.001452201,9.2,120,260,417875.5854,4096861.839
6733,QUERAG,30-Jul-07,32,131.7,266.9,1,,0.000804248,10.8,140,260,417889.6984,4096874.684
6734,QUERPA,30-Jul-07,16,168.8,32,1,,0.000201062,11.9,160,40,417866.1001,4096638.046
6735,PSEUME,30-Jul-07,18,168.1,33.3,1,,0.000254469,10.5,160,40,417865.7521,4096639.481
6736,QUERAG,30-Jul-07,232,169,34.1,2,M,0.059476632,10.8,160,40,417866.8254,4096640.027
6737,PSEUME,8-Aug-07,20,168.5,34.9,1,,0.000314159,9.9,160,40,417866.5443,4096640.927
6738,ARCTCR,8-Aug-07,49,169.5,35,1,,0.001885741,10.7,160,40,417867.537,4096640.771
6739,PSEUME,8-Aug-07,176,171,33.9,1,,0.024328494,10.9,180,40,417868.7096,4096639.327
6740,LONIHI,8-Aug-07,20,171.2,34.1,1,,0.000314159,10.6,180,40,417868.9537,4096639.469
6741,QUERPA,8-Aug-07,89,170.9,34.6,1,,0.006221139,10.6,180,40,417868.7901,4096640.029
6742,PSEUME,8-Aug-07,49,171.8,32.3,1,,0.001885741,11.2,180,40,417869.0783,4096637.576
6743,VACCOV,8-Aug-07,10,173,32.2,3,M,0.000235619,10.5,180,40,417870.2138,4096637.176
6744,VACCOV,8-Aug-07,10,173,31.7,3,M,0.000252113,10.9,180,40,417870.0872,4096636.692
6745,PSEUME,8-Aug-07,15,173.1,32.8,1,,0.000176715,10,180,40,417870.4625,4096637.731
6746,PSEUME,8-Aug-07,21,171.8,35.1,1,,0.000346361,9.6,180,40,417869.7874,4096640.285
6747,PSEUME,8-Aug-07,32,171.2,36.6,1,,0.000804248,9.5,180,40,417869.5868,4096641.888
6748,QUERPA,8-Aug-07,13,170.3,37.1,3,IM,0.000306305,10.1,180,40,417868.8428,4096642.6
6749,QUERAG,8-Aug-07,199,177.9,24.9,1,,0.031102553,5.3,180,20,417873.1054,4096628.873
6750,TOXIDI,8-Aug-07,10,169.7,40.7,1,,7.85E-05,9.7,160,40,417869.174,4096646.234
6751,TOXIDI,8-Aug-07,12,170,40.9,1,,0.000113097,10,180,40,417869.5149,4096646.352
6752,PSEUME,8-Aug-07,12,170.6,39.8,1,,0.000113097,9.4,180,40,417869.8168,4096645.136
6753,ARCTAN,8-Aug-07,16,172.4,38.4,4,LM,0.00051208,7.8,180,40,417871.2035,4096643.325
6754,TOXIDI,8-Aug-07,11,172.2,38.4,1,I,9.50E-05,8,180,40,417871.0101,4096643.376
6755,QUERAG,8-Aug-07,14,172.8,37.8,1,,0.000153938,7.5,180,40,417871.4386,4096642.644
6756,PSEUME,8-Aug-07,17,174.2,39,1,,0.00022698,5.9,180,40,417873.0968,4096643.45
6757,TOXIDI,8-Aug-07,54,174.1,39.4,6,M,0.003681161,6,180,40,417873.1014,4096643.862
6758,QUERPA,8-Aug-07,17,178.3,39,1,,0.00022698,1.9,180,40,417877.0632,4096642.412
6759,PSEUME,8-Aug-07,25,174.8,33.5,1,,0.000490874,8.3,180,40,417872.2844,4096637.977
6760,ARCTCR,30-Jul-07,92,176.1,33.1,1,L,0.00664761,7.9,180,40,417873.4407,4096637.261
6761,PSEUME,30-Jul-07,28,176.9,33.5,1,,0.000615752,7.2,180,40,417874.3159,4096637.445
6762,QUERAG,30-Jul-07,202,177.8,31.2,2,M,0.046361268,9,180,40,417874.6041,4096634.993
6763,PSEUME,30-Jul-07,14,179.6,30.7,1,,0.000153938,9.3,180,40,417876.2188,4096634.053
6764,PSEUME,30-Jul-07,46,179.2,30.9,1,,0.001661903,9.2,180,40,417875.8825,4096634.348
6765,PSEUME,30-Jul-07,84,177.1,31,1,,0.005541769,9.5,180,40,417873.8763,4096634.976
6766,PSEUME,30-Jul-07,21,176.9,30.3,1,L,0.000346361,10.2,180,40,417873.5055,4096634.35
6767,PSEUME,30-Jul-07,34,146.7,247.8,1,L,0.00090792,10.3,140,240,417899.3723,4096852.408
6768,QUERAG,30-Jul-07,15,145.6,247.8,1,L,0.000176715,9.6,140,240,417898.3081,4096852.686
6769,PSEUME,30-Jul-07,89,145.9,247.3,1,,0.006221139,9.4,140,240,417898.4717,4096852.127
6770,PSEUME,30-Jul-07,97,145.8,247.1,1,,0.007389811,9.1,140,240,417898.3243,4096851.958
6771,QUERAG,30-Jul-07,29,143.2,247.1,1,,0.00066052,7.8,140,240,417895.8091,4096852.617
6772,PSEUME,30-Jul-07,1032,141.2,249.5,1,M,0.836467894,9.6,140,240,417894.4821,4096855.445
6773,QUERAG,30-Jul-07,32,140,250.1,1,L,0.000804248,9.9,140,260,417893.4731,4096856.329
6774,QUERAG,30-Jul-07,36,143.6,250.2,1,,0.001017876,10.4,140,260,417896.9811,4096855.514
6775,QUERAG,30-Jul-07,90,147.3,254.5,1,Q,0.006361725,9.2,140,260,417901.6495,4096858.737
6776,PSEUME,30-Jul-07,236,141.5,252.8,1,,0.043743536,7.3,140,260,417895.608,4096858.562
6777,COTOPA,30-Jul-07,58,139.9,253.5,4,QM,0.005361128,6.5,140,260,417894.2375,4096859.644
6778,QUERAG,30-Jul-07,76,141.2,257.6,1,,0.00453646,2.6,140,260,417896.5334,4096863.281
6779,PSEUME,30-Jul-07,884,137,260.7,1,,0.613754107,3.1,140,260,417893.2554,4096867.344
6780,QUERAG,30-Jul-07,10,136.2,260.1,1,,7.85E-05,3.8,140,260,417892.3295,4096866.966
6781,QUERAG,30-Jul-07,76,134,260.7,1,L,0.00453646,6,140,260,417890.3532,4096868.103
6782,QUERAG,30-Jul-07,77,133.1,262.5,1,,0.004656626,7.4,140,260,417889.9384,4096870.073
6783,RHAMCA,30-Jul-07,52,131.5,264.3,2,M,0.002236814,9.5,140,260,417888.8464,4096872.219
6784,QUERAG,30-Jul-07,112,131.9,264.1,1,,0.009852035,9.1,140,260,417889.1827,4096871.924
6785,QUERAG,30-Jul-07,260,124,262.8,2,M,0.097581009,4.9,120,260,417881.211,4096872.667
6786,TOXIDI,30-Jul-07,18,125.9,269.2,4,M,0.000842732,10.9,120,260,417884.6699,4096878.378
6787,TOXIDI,30-Jul-07,12,125.3,270.3,1,,0.000113097,11,120,280,417884.368,4096879.594
6788,TOXIDI,30-Jul-07,10,121.2,268.8,1,,7.85E-05,8.9,120,260,417880.0218,4096879.181
6789,QUERAG,30-Jul-07,36,121.4,269.5,1,,0.001017876,9.6,120,260,417880.3926,4096879.807
6790,LITHDE,30-Jul-07,13,122.1,275,2,M,0.00024583,5.4,120,280,417882.4626,4096884.951
6791,LITHDE,30-Jul-07,14,136.7,247.6,1,,0.000153938,8.3,140,240,417889.6476,4096854.747
6792,TOXIDI,30-Jul-07,14,129.5,254.4,1,,0.000153938,11,120,260,417884.4044,4096863.148
6793,QUERAG,30-Jul-07,52,131.1,257.3,1,L,0.002123717,9.3,140,260,417886.6867,4096865.549
6794,TOXIDI,30-Jul-07,12,130.7,253.7,1,,0.000113097,11.2,140,260,417885.388,4096862.167
6795,TOXIDI,30-Jul-07,15,120.8,275,1,,0.000176715,5.1,120,280,417881.205,4096885.28
6796,QUERAG,30-Jul-07,199,120.6,275.2,2,LM,0.054608734,4.9,120,280,417881.0622,4096885.524
6797,LITHDE,30-Jul-07,10,120.7,276.2,1,,7.85E-05,3.9,120,280,417881.4122,4096886.466
6798,QUERPA,30-Jul-07,98,120.8,277.9,1,,0.007542964,2.3,120,280,417881.9395,4096888.086
6799,ARBUME,30-Jul-07,602,121.8,280.2,1,,0.284631436,1.8,120,280,417883.4893,4096890.057
6800,QUERPA,30-Jul-07,173,126.6,279.1,3,M,0.044977397,6.7,120,280,417887.8543,4096887.778
6801,PSEUME,30-Jul-07,27,136.5,270.3,1,,0.000572555,10.4,140,280,417895.2029,4096876.757
6802,PSEUME,30-Jul-07,26,176.9,29.2,1,,0.000530929,9.7,180,20,417873.2269,4096633.286
6803,PSEUME,30-Jul-07,53,177.4,29,1,,0.002206183,9.3,180,20,417873.66,4096632.966
6804,PSEUME,30-Jul-07,13,177.8,29.3,1,,0.000132732,9.5,180,20,417874.1229,4096633.154
6805,PSEUME,30-Jul-07,35,178.6,29.3,1,Y,0.000962113,9.4,180,20,417874.8968,4096632.952
6806,PSEUME,8-Aug-07,211,178.2,28.6,1,,0.034966712,8.8,180,20,417874.3326,4096632.376
6807,QUERPA,8-Aug-07,119,173.2,31.3,1,,0.011122023,11,180,40,417870.1794,4096636.254
6808,PSEUME,8-Aug-07,90,174.5,30,1,,0.006361725,11.4,180,20,417871.1078,4096634.667
6809,PSEUME,8-Aug-07,27,173.2,29.6,1,,0.000572555,11.7,180,20,417869.7489,4096634.61
6810,PSEUME,8-Aug-07,325,174,28.9,1,,0.082957681,10.8,180,20,417870.3455,4096633.73
6811,QUERPA,8-Aug-07,14,173.5,29,1,L,0.000153938,11.1,180,20,417869.8871,4096633.953
6812,PSEUME,8-Aug-07,42,171.3,27.6,1,,0.001385442,11.6,180,20,417867.4043,4096633.156
6813,PSEUME,8-Aug-07,40,172.5,25.3,1,,0.001256637,9.2,180,20,417867.9827,4096630.627
6814,PSEUME,8-Aug-07,92,173.2,25.6,1,,0.00664761,8.8,180,20,417868.7358,4096630.74
6815,PSEUME,8-Aug-07,19,174.5,27.1,1,L,0.000283529,9,180,20,417870.3733,4096631.862
6816,PSEUME,8-Aug-07,37,174.8,27.2,1,,0.00107521,8.9,180,20,417870.6889,4096631.883
6817,PSEUME,8-Aug-07,27,176,27,1,,0.000572555,8,180,20,417871.7991,4096631.385
6818,PSEUME,8-Aug-07,16,176.1,26.2,1,L,0.000201062,7.3,180,20,417871.6933,4096630.586
6819,QUERPA,8-Aug-07,127,175,26.5,4,M,0.031907586,8.2,180,20,417870.7051,4096631.155
6821,LONIHI,8-Aug-07,19,179.5,27.4,2,M,0.000460243,7.4,180,20,417875.2863,4096630.886
6822,PSEUME,8-Aug-07,28,179,28,1,,0.000615752,8.1,180,20,417874.9546,4096631.593
6823,QUERAG,8-Aug-07,205,178.8,26.1,2,IM,0.061359232,6.2,180,20,417874.2799,4096629.806
6824,PSEUME,8-Aug-07,19,177.7,27.4,1,I,0.000283529,7.8,180,20,417873.545,4096631.342
6825,PSEUME,8-Aug-07,21,177.7,25.7,1,,0.000346361,6.1,180,20,417873.1145,4096629.697
6826,QUERAG,8-Aug-07,156,177.2,26.5,1,Q,0.01911345,7.1,180,20,417872.8334,4096630.598
6827,QUERAG,8-Aug-07,174,177.5,25.6,1,,0.023778715,6.2,180,20,417872.8957,4096629.651
6828,QUERAG,8-Aug-07,246,177.2,23.7,1,,0.047529155,4.7,180,20,417872.1243,4096627.889
6829,QUERAG,3-Aug-07,224,176.6,24.7,1,,0.039408138,5.9,180,20,417871.7971,4096629.008
6830,PSEUME,3-Aug-07,239,176.7,24.2,1,,0.044862728,5.3,180,20,417871.7672,4096628.499
6831,QUERAG,3-Aug-07,186,178.3,24.1,4,M,0.103276717,4.5,180,20,417873.2897,4096627.997
6832,PSEUME,3-Aug-07,28,179.6,25.3,1,,0.000615752,5.3,180,20,417874.8512,4096628.829
6833,PSEUME,3-Aug-07,16,178.7,22.9,1,,0.000201062,3.2,180,20,417873.3728,4096626.735
6834,ARBUME,3-Aug-07,170,191,11.1,1,,0.022698007,12.7,200,20,417882.2834,4096612.205
6835,QUERPA,3-Aug-07,144,191.2,11.6,5,M,0.042562297,12.2,200,20,417882.6035,4096612.638
6836,PSEUME,3-Aug-07,14,187.6,51.4,1,,0.000153938,11.5,180,60,417889.2003,4096652.052
6837,QUERPA,3-Aug-07,70,192.8,10.7,1,,0.003848451,11.8,200,20,417883.9234,4096611.362
6838,PSEUME,3-Aug-07,101,190.7,8.1,1,,0.008011847,12.4,200,0,417881.2335,4096609.379
6839,QUERPA,3-Aug-07,43,191.4,7.4,1,,0.001452201,11.4,200,0,417881.7334,4096608.524
6840,QUERPA,3-Aug-07,10,189.9,9.3,1,L,7.85E-05,13.5,180,0,417880.7634,4096610.742
6841,PSEUME,3-Aug-07,18,188.5,9.9,1,L,0.000254469,13,180,0,417879.561,4096611.677
6842,QUERPA,3-Aug-07,27,188.7,9.2,3,LM,0.000859226,12.7,180,0,417879.5772,4096610.949
6843,QUERPA,3-Aug-07,62,190.2,52.3,1,,0.003019071,12.5,200,60,417891.9435,4096652.264
6844,VACCOV,3-Aug-07,16,187,8.8,3,M,0.000412334,11.3,180,0,417877.8313,4096610.993
6845,PSEUME,3-Aug-07,46,187,8.7,1,,0.001661903,11.2,180,0,417877.806,4096610.896
6846,QUERPA,3-Aug-07,49,185.2,7.8,1,Q,0.001885741,9.3,180,0,417875.8368,4096610.481
6847,QUERPA,3-Aug-07,46,186.4,4.2,3,M,0.003722787,7.6,180,0,417876.0859,4096606.695
6848,QUERPA,3-Aug-07,112,187.9,3,2,M,0.010342908,8.5,180,0,417877.2331,4096605.154
6849,LONIHI,3-Aug-07,23,187.1,1.4,1,Y,0.000415476,7.3,180,0,417876.054,4096603.809
6850,QUERPA,3-Aug-07,43,185.9,3.7,5,M,0.010485851,7,180,0,417875.4756,4096606.338
6851,ARBUME,3-Aug-07,29,186.1,4.1,1,L,0.00066052,7.4,180,0,417875.7704,4096606.674
6854,QUERPA,3-Aug-07,57,183.6,1.5,1,I,0.002551759,3.9,180,0,417872.6934,4096604.792
6855,QUERPA,3-Aug-07,26,182.7,0.7,1,L,0.000530929,2.8,180,0,417871.6202,4096604.246
6856,QUERPA,3-Aug-07,96,179.3,0.1,1,,0.007238229,0.7,180,0,417868.1791,4096604.527
6857,LONIHI,3-Aug-07,16,183.1,2.7,1,,0.000201062,4.1,180,0,417872.5136,4096606.079
6858,PSEUME,3-Aug-07,350,182.3,3.5,1,,0.096211275,4.2,180,0,417871.9423,4096607.056
6859,PSEUME,3-Aug-07,15,184.6,4.9,1,,0.000176715,6.7,180,0,417874.5219,4096607.828
6860,PSEUME,3-Aug-07,48,179.5,6.8,1,,0.001809557,6.8,180,0,417870.0693,4096610.957
6861,TOXIDI,3-Aug-07,10,182.3,7.2,1,,7.85E-05,7.5,180,0,417872.8794,4096610.635
